Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
289,6	0	513629,1617	8556145,09	389,788621	548,863655	45,5557	0	344,232921
296	0	513628,0087	8556138,817	389,262315	564,545474	46,8573	0	342,405015
305,6	0	513626,3004	8556129,403	388,476251	573,954565	47,6382	0	340,838051
308	0	513625,8285	8556127,058	388,282702	583,363657	48,4192	0	339,863502
318,4	0	513623,9065	8556116,881	387,358262	605,318203	50,2414	0	337,116862
326,4	0	513622,498	8556109,038	386,669857	611,59093	50,762	0	335,907857
336,8	0	513620,6452	8556098,845	385,786759	633,545476	52,5843	0	333,202459
348	0	513618,5419	8556087,894	384,752172	658,636386	54,6668	0	330,085372
357,6	0	513616,7401	8556078,509	383,845274	671,181841	55,7081	0	328,137174
364,8	0	513615,336	8556071,477	383,195981	677,454569	56,2287	0	326,967281
370,4	0	513614,2246	8556066,007	382,749126	686,86366	57,0097	0	325,739426
378,4	0	513612,7624	8556058,169	382,10433	693,136388	57,5303	0	324,57403
384	0	513611,7164	8556052,686	381,655021	699,409115	58,051	0	323,604021
394,4	0	513609,7399	8556042,517	380,758996	702,545479	58,3113	0	322,447696
400,8	0	513608,4408	8556036,272	380,237516	705,681843	58,5716	0	321,665916
405,6	0	513607,4864	8556031,584	379,852301	708,818206	58,8319	0	321,020401
411,2	0	513606,4307	8556026,107	379,36572	708,818206	58,8319	0	320,53382
418,4	0	513604,932	8556019,089	378,780554	715,090934	59,3525	0	319,428054
424	0	513603,7545	8556013,635	378,30765	724,500025	60,1335	0	318,17415
431,2	0	513602,3874	8556006,592	377,713549	737,04548	61,1748	0	316,538749
438,4	0	513601,0173	8555999,547	377,162117	740,181844	61,4351	0	315,727017
445,6	0	513599,5896	8555992,508	376,669399	755,863662	62,7367	0	313,932699
452	0	513598,2372	8555986,269	376,232549	762,13639	63,2573	0	312,975249
458,4	0	513596,9423	8555980,015	375,826908	771,545481	64,0383	0	311,788608
466,4	0	513595,3088	8555972,202	375,310935	780,954572	64,8192	0	310,491735
474,4	0	513593,7091	8555964,382	374,802119	787,2273	65,3399	0	309,462219
483,2	0	513591,9582	8555955,776	374,257171	799,772755	66,3811	0	307,876071
490,4	0	513590,5526	8555948,73	373,814062	809,181846	67,1621	0	306,651962
500,8	0	513588,5579	8555938,544	373,179862	828,000029	68,724	0	304,455862
507,2	0	513587,257	8555932,287	372,86123	840,545484	69,7653	0	303,09593
515,2	0	513585,8017	8555924,431	372,48124	859,363666	71,3272	0	301,15404
520	0	513584,8757	8555919,725	372,292377	881,318212	73,1494	0	299,142977
528,8	0	513583,238	8555911,091	371,862523	890,727304	73,9304	0	297,932123
537,6	0	513581,5407	8555902,462	371,557415	903,272758	74,9716	0	296,585815
542,4	0	513580,6095	8555897,757	371,380467	918,954577	76,2732	0	295,107267
547,2	0	513579,6846	8555893,053	371,178864	937,77276	77,8351	0	293,343764
554,4	0	513578,3257	8555885,988	370,91823	928,363668	77,0542	0	293,86403
560,8	0	513577,1383	8555879,704	370,730882	947,181851	78,6161	0	292,114782
566,4	0	513576,0452	8555874,215	370,582267	912,68185	75,7526	0	294,829667
574,4	0	513574,6432	8555866,343	370,370464	915,818213	76,0129	0	294,357564
584,8	0	513572,7129	8555856,13	370,216226	912,68185	75,7526	0	294,463626
593,6	0	513570,8482	8555847,531	370,197656	909,545486	75,4923	0	294,705356
601,6	0	513569,3507	8555839,677	370,082858	906,409122	75,232	0	294,850858
608,8	0	513568,0178	8555832,606	369,940109	900,136395	74,7113	0	295,228809
616	0	513566,6667	8555825,537	370,048928	900,136395	74,7113	0	295,337628
623,2	0	513565,3227	8555818,466	369,995357	893,863667	74,1907	0	295,804657
630,4	0	513564,045	8555811,381	370,043652	890,727304	73,9304	0	296,113252
637,6	0	513562,6622	8555804,316	370,041988	890,727304	73,9304	0	296,111588
645,6	0	513561,2686	8555796,442	370,079876	884,454576	73,4097	0	296,670176
653,6	0	513559,7658	8555788,588	370,124766	890,727304	73,9304	0	296,194366
660,8	0	513558,6347	8555781,48	370,239075	890,727304	73,9304	0	296,308675
668	0	513557,268	8555774,413	370,299415	903,272758	74,9716	0	295,327815
672,8	0	513556,4074	8555769,692	370,365898	918,954577	76,2732	0	294,092698
681,6	0	513554,7481	8555761,052	370,418294	912,68185	75,7526	0	294,665694
690,4	0	513553,1638	8555752,401	370,552329	890,727304	73,9304	0	296,621929
699,2	0	513551,5629	8555743,752	370,697584	878,181849	72,8891	0	297,808484
705,6	0	513550,3561	8555737,47	370,82495	856,227302	71,0669	0	299,75805
712	0	513549,2531	8555731,168	370,956077	834,272756	69,2446	0	301,711477
720,8	0	513547,6194	8555722,526	371,177162	802,909119	66,6415	0	304,535662
725,6	0	513546,674	8555717,823	371,282828	787,2273	65,3399	0	305,942928
734,4	0	513545,0644	8555709,175	371,462975	765,272754	63,5176	0	307,945375
738,4	0	513544,308	8555705,248	371,512235	746,454571	61,9557	0	309,556535
745,6	0	513542,9689	8555698,176	371,650083	724,500025	60,1335	0	311,516583
752	0	513541,7554	8555691,897	371,87948	705,681843	58,5716	0	313,30788
756	0	513540,9451	8555687,981	371,954354	696,23297	57,7873	0	314,167054
760,8	0	513540,1173	8555683,259	372,176725	684,693197	56,8295	0	315,347225
764,8	0	513539,3035	8555679,346	372,305021	673,153424	55,8717	0	316,433321
768	0	513538,7396	8555676,198	372,382965	673,153424	55,8717	0	316,511265
772,8	0	513537,8678	8555671,481	372,503558	661,613651	54,9139	0	317,589658
776	0	513537,3076	8555668,333	372,617123	657,76706	54,5947	0	318,022423
780	0	513536,5292	8555664,412	372,736031	650,073878	53,9561	0	318,779931
783,2	0	513535,8521	8555661,285	372,718609	650,073878	53,9561	0	318,762509
788,8	0	513534,805	8555655,786	372,870554	646,227287	53,6369	0	319,233654
793,6	0	513533,8231	8555651,089	372,896235	638,534105	52,9983	0	319,897935
798,4	0	513532,9372	8555646,374	373,027917	638,534105	52,9983	0	320,029617
802,4	0	513532,1637	8555642,452	373,094943	634,687514	52,6791	0	320,415843
805,6	0	513531,5625	8555639,311	373,15917	634,687514	52,6791	0	320,48007
811,2	0	513530,5507	8555633,808	373,339312	634,687514	52,6791	0	320,660212
816	0	513529,5909	8555629,106	373,434336	634,687514	52,6791	0	320,755236
820,8	0	513528,6375	8555624,403	373,46565	634,687514	52,6791	0	320,78655
824	0	513528,0261	8555621,263	373,522242	634,687514	52,6791	0	320,843142
829,6	0	513527,0146	8555615,757	373,64747	638,534105	52,9983	0	320,64917
833,6	0	513526,233	8555611,835	373,675845	642,380696	53,3176	0	320,358245
840	0	513525,0617	8555605,546	373,719393	650,073878	53,9561	0	319,763293
848	0	513523,5149	8555597,701	373,861761	657,76706	54,5947	0	319,267061
856	0	513522,1714	8555589,817	374,035974	661,613651	54,9139	0	319,122074
860	0	513521,3726	8555585,899	374,043224	673,153424	55,8717	0	318,171524
865,6	0	513520,3782	8555580,388	374,114588	677,000015	56,191	0	317,923588
871,2	0	513519,3078	8555574,893	374,174982	688,539788	57,1488	0	317,026182
876,8	0	513518,1791	8555569,409	374,229849	688,539788	57,1488	0	317,081049
884	0	513516,7356	8555562,358	374,313448	692,386379	57,4681	0	316,845348
892,8	0	513515,1253	8555553,71	374,423861	700,079561	58,1066	0	316,317261
896,8	0	513514,3517	8555549,786	374,41791	715,465925	59,3837	0	315,03421
905,6	0	513512,7375	8555541,137	374,510582	723,159107	60,0222	0	314,488382
911,2	0	513511,6222	8555535,65	374,467893	723,159107	60,0222	0	314,445693
916	0	513510,692	8555530,943	374,524766	723,159107	60,0222	0	314,502566
922,4	0	513509,4647	8555524,664	374,508304	734,69888	60,98	0	313,528304
928	0	513508,3942	8555519,167	374,544353	750,085244	62,2571	0	312,287253
934,4	0	513507,1815	8555512,884	374,615759	757,778426	62,8956	0	311,720159
940	0	513506,0481	8555507,402	374,531753	761,625017	63,2149	0	311,316853
944,8	0	513505,2132	8555502,676	374,564923	769,318199	63,8534	0	310,711523
948,8	0	513504,4066	8555498,759	374,56378	765,471608	63,5341	0	311,02968
955,2	0	513503,2831	8555492,46	374,517979	769,318199	63,8534	0	310,664579
960	0	513502,3977	8555487,743	374,536406	769,318199	63,8534	0	310,683006
967,2	0	513501,0187	8555480,678	374,503858	777,011381	64,4919	0	310,011958
972,8	0	513500,0119	8555475,171	374,439098	780,857972	64,8112	0	309,627898
978,4	0	513499,0394	8555469,658	374,439835	784,704563	65,1305	0	309,309335
984	0	513498,0602	8555464,145	374,434544	788,551154	65,4497	0	308,984844
991,2	0	513496,807	8555457,057	374,453054	803,937518	66,7268	0	307,726254
1000	0	513495,1695	8555448,412	374,403642	819,323882	68,0039	0	306,399742
1008	0	513493,6858	8555440,552	374,422913	830,863655	68,9617	0	305,461213
1016,8	0	513492,0643	8555431,904	374,408461	838,556837	69,6002	0	304,808261
1022,4	0	513491,0175	8555426,404	374,356967	853,943201	70,8773	0	303,479667
1028,8	0	513489,8742	8555420,108	374,316973	853,943201	70,8773	0	303,439673
1036	0	513488,4968	8555413,043	374,232499	865,482974	71,8351	0	302,397399
1042,4	0	513487,3744	8555406,743	374,185245	869,329565	72,1544	0	302,030845
1048	0	513486,3791	8555401,233	374,149943	877,022747	72,7929	0	301,357043
1053,6	0	513485,3435	8555395,732	374,037153	884,715929	73,4314	0	300,605753
1060	0	513484,2792	8555389,422	373,94416	896,255702	74,3892	0	299,55496
1064,8	0	513483,3945	8555384,707	373,843502	907,795475	75,347	0	298,496502
1069,6	0	513482,557	8555379,982	373,794016	907,795475	75,347	0	298,447016
1075,2	0	513481,5148	8555374,483	373,654302	915,488657	75,9856	0	297,668702
1084,8	0	513479,7976	8555365,04	373,51102	919,335248	76,3048	0	297,20622
1091,2	0	513478,6084	8555358,754	373,427927	934,721612	77,5819	0	295,846027
1098,4	0	513477,3983	8555351,658	373,345314	934,721612	77,5819	0	295,763414
1105,6	0	513476,1975	8555344,561	373,209348	946,261385	78,5397	0	294,669648
1111,2	0	513475,3198	8555339,032	373,132622	961,647749	79,8168	0	293,315822
1114,4	0	513474,803	8555335,875	373,067079	965,49434	80,136	0	292,931079
1121,6	0	513473,7356	8555328,757	372,993771	973,187522	80,7746	0	292,219171
1128	0	513472,7204	8555322,44	372,883768	984,727295	81,7324	0	291,151368
1132,8	0	513471,9677	8555317,7	372,85911	988,573886	82,0516	0	290,80751
1138,4	0	513471,0411	8555312,178	372,838883	988,573886	82,0516	0	290,787283
1147,2	0	513469,6471	8555303,49	372,850647	1000,113659	83,0094	0	289,841247
1152,8	0	513468,8647	8555297,946	372,848475	1011,653432	83,9672	0	288,881275
1158,4	0	513467,8636	8555292,438	372,842223	1015,500023	84,2865	0	288,555723
1164,8	0	513466,8899	8555286,114	372,873311	1023,193205	84,925	0	287,948311
1171,2	0	513465,7761	8555279,812	372,864398	1027,039796	85,2443	0	287,620098
1177,6	0	513464,6169	8555273,519	372,94744	1027,039796	85,2443	0	287,70314
1184,8	0	513463,2163	8555266,458	373,00266	1030,886387	85,5636	0	287,43906
1190,4	0	513462,1317	8555260,965	373,054363	1034,732978	85,8828	0	287,171563
1194,4	0	513461,3876	8555257,036	373,138456	1038,579569	86,2021	0	286,936356
1197,6	0	513460,7766	8555253,897	373,237684	1039,727267	86,2974	0	286,940284
1200	0	513460,3653	8555251,535	373,317337	1039,727267	86,2974	0	287,019937
1206,4	0	513459,1745	8555245,25	373,460099	1049,545449	87,1123	0	286,347799
1212	0	513458,1186	8555239,751	373,459713	1056,090904	87,6555	0	285,804213
1216,8	0	513457,2617	8555235,029	373,48572	1056,090904	87,6555	0	285,83022
1222,4	0	513456,1901	8555229,533	373,431728	1062,636358	88,1988	0	285,232928
1227,2	0	513455,3438	8555224,809	373,443436	1062,636358	88,1988	0	285,244636
1231,2	0	513454,6411	8555220,871	373,45955	1069,181813	88,7421	0	284,71745
1238,4	0	513453,3569	8555213,788	373,565155	1075,727267	89,2854	0	284,279755
1244	0	513452,3706	8555208,277	373,599184	1078,999994	89,557	0	284,042184
1248,8	0	513451,4292	8555203,572	373,561922	1082,272722	89,8286	0	283,733322
1252,8	0	513450,6553	8555199,648	373,587905	1092,090903	90,6435	0	282,944405
1259,2	0	513449,5048	8555193,353	373,663625	1095,363631	90,9152	0	282,748425
1264,8	0	513448,4777	8555187,849	373,710864	1101,909085	91,4585	0	282,252364
1267,2	0	513448,0409	8555185,489	373,726065	1101,909085	91,4585	0	282,267565
1271,2	0	513447,3057	8555181,558	373,790079	1101,909085	91,4585	0	282,331579
1276	0	513446,4674	8555176,832	373,806109	1108,45454	92,0017	0	281,804409
1280	0	513445,6942	8555172,908	373,788837	1111,727267	92,2734	0	281,515437
1284,8	0	513444,8194	8555168,19	373,726589	1111,727267	92,2734	0	281,453189
1288,8	0	513444,1409	8555164,249	373,679953	1118,272721	92,8166	0	280,863353
1292,8	0	513443,5234	8555160,297	373,619404	1121,545449	93,0883	0	280,531104
1297,6	0	513442,6569	8555155,577	373,616261	1121,545449	93,0883	0	280,527961
1300	0	513442,1879	8555153,224	373,64456	1128,090903	93,6315	0	280,01306
1304,8	0	513441,217	8555148,524	373,690021	1128,090903	93,6315	0	280,058521
1308,8	0	513440,4913	8555144,591	373,687133	1131,36363	93,9032	0	279,783933
1312,8	0	513439,7316	8555140,664	373,69333	1134,636358	94,1748	0	279,51853
1316,8	0	513439,0406	8555136,726	373,725465	1137,909085	94,4465	0	279,278965
1320	0	513438,4354	8555133,584	373,720427	1144,454539	94,9897	0	278,730727
1324,8	0	513437,6212	8555128,853	373,729844	1141,181812	94,7181	0	279,011744
1329,6	0	513436,7329	8555124,137	373,731491	1141,181812	94,7181	0	279,013391
1333,6	0	513435,9684	8555120,212	373,762396	1144,454539	94,9897	0	278,772696
1338,4	0	513435,0246	8555115,506	373,815446	1150,999994	95,533	0	278,282446
1342,4	0	513434,2508	8555111,582	373,830537	1160,818176	96,3479	0	277,482637
1347,2	0	513433,3262	8555106,873	373,866614	1170,636357	97,1628	0	276,703814
1352,8	0	513432,318	8555101,366	373,965801	1160,818176	96,3479	0	277,617901
1357,6	0	513431,4404	8555096,648	374,059329	1167,36363	96,8912	0	277,168129
1360	0	513430,9602	8555094,297	374,100769	1160,818176	96,3479	0	277,752869
1363,2	0	513430,3032	8555091,167	374,176026	1150,999994	95,533	0	278,643026
1366,4	0	513429,6772	8555088,03	374,257606	1144,454539	94,9897	0	279,267906
1372	0	513428,6519	8555082,528	374,410376	1144,454539	94,9897	0	279,420676
1377,6	0	513427,5675	8555077,034	374,465459	1141,181812	94,7181	0	279,747359
1383,2	0	513426,5714	8555071,526	374,584544	1131,36363	93,9032	0	280,681344
1389,6	0	513425,4016	8555065,241	374,817983	1124,818176	93,3599	0	281,458083
1392	0	513424,8995	8555062,894	374,851989	1107,727283	91,9414	0	282,910589
1394,4	0	513424,4712	8555060,535	374,951499	1100,568192	91,3472	0	283,604299
1397,6	0	513423,9836	8555057,376	375,088462	1082,670465	89,8616	0	285,226862
1403,2	0	513423,0266	8555051,866	375,364863	1079,090919	89,5645	0	285,800363
1408,8	0	513422,0281	8555046,366	375,67497	1075,511374	89,2674	0	286,40757
1415,2	0	513420,9409	8555040,064	375,869176	1050,454556	87,1877	0	288,681476
1419,2	0	513420,2315	8555036,131	375,999994	1021,818192	84,8109	0	291,189094
1424	0	513419,3706	8555031,413	376,171386	989,602282	82,137	0	294,034386
1426,4	0	513418,9428	8555029,055	376,30788	964,545464	80,0573	0	296,25058
1431,2	0	513418,1845	8555024,326	376,560404	921,590918	76,492	0	300,068404
1435,2	0	513417,4491	8555020,397	376,707975	889,375008	73,8181	0	302,889875
1438,4	0	513416,9501	8555017,245	376,909873	867,897735	72,0355	0	304,874373
1440,8	0	513416,5152	8555014,891	377,077927	842,840917	69,9558	0	307,122127
1444,8	0	513415,7784	8555010,967	377,314017	821,363644	68,1732	0	309,140817
1448	0	513415,1995	8555007,826	377,497067	803,465916	66,6877	0	310,809367
1452	0	513414,4957	8555003,901	377,802957	789,147734	65,4993	0	312,303657
1456	0	513413,6973	8554999,992	378,084933	767,670461	63,7166	0	314,368333
1460	0	513412,9575	8554996,075	378,397781	749,772734	62,2311	0	316,166681
1463,2	0	513412,3606	8554992,938	378,545803	735,454552	61,0427	0	317,503103
1465,6	0	513411,908	8554990,589	378,737015	717,556824	59,5572	0	319,179815
1468,8	0	513411,283	8554987,461	378,981114	710,397733	58,963	0	320,018114
1471,2	0	513410,7989	8554985,119	379,183067	699,659097	58,0717	0	321,111367
1474,4	0	513410,1544	8554981,995	379,422864	681,761369	56,5862	0	322,836664
1478,4	0	513409,3603	8554978,092	379,789184	667,443187	55,3978	0	324,391384
1482,4	0	513408,6463	8554974,183	380,233997	645,965914	53,6152	0	326,618797
1484,8	0	513408,2058	8554971,835	380,459902	628,068187	52,1297	0	328,330202
1488	0	513407,596	8554968,719	380,851004	610,170459	50,6441	0	330,206904
1491,2	0	513406,9584	8554965,607	381,226975	588,693186	48,8615	0	332,365475
1492,8	0	513406,6434	8554964,051	381,423778	574,375004	47,6731	0	333,750678
1496,8	0	513405,828	8554960,16	381,858086	563,636368	46,7818	0	335,076286
1500	0	513405,2279	8554957,052	382,328155	549,318186	45,5934	0	336,734755
1501,6	0	513404,9374	8554955,497	382,563885	538,579549	44,7021	0	337,861785
1504,8	0	513404,2973	8554952,392	382,997903	527,840913	43,8108	0	339,187103
1506,4	0	513403,9875	8554950,834	383,191703	517,102276	42,9195	0	340,272203
1509,6	0	513403,4288	8554947,727	383,707754	506,36364	42,0282	0	341,679554
1513,6	0	513402,6762	8554943,852	384,353866	484,886367	40,2456	0	344,108266
1516	0	513402,236	8554941,532	384,776581	477,727276	39,6514	0	345,125181
1518,4	0	513401,7474	8554939,214	385,161797	466,988639	38,7601	0	346,401697
1520,8	0	513401,2692	8554937,034	385,584911	463,409094	38,463	0	347,121911
