Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
642,4	0	510846,2744	8561995,303	526,832219	783,352294	65,0182	0	461,814019
656	0	510859,8204	8561994,192	526,467751	734,806838	60,989	0	465,478751
672,8	0	510876,5297	8561992,64	525,823438	707,500019	58,7225	0	467,100938
687,2	0	510890,8785	8561991,616	525,256906	683,227291	56,7079	0	468,549006
704,8	0	510908,4167	8561990,536	524,466975	646,818199	53,6859	0	470,781075
721,6	0	510925,1485	8561989,281	523,698467	616,477289	51,1676	0	472,530867
735,2	0	510938,6513	8561987,836	522,988373	583,102288	48,3975	0	474,590873
750,4	0	510953,7353	8561986,243	522,059136	561,863651	46,6347	0	475,424436
764,8	0	510968,0284	8561984,733	521,223514	540,625014	44,8719	0	476,351614
780	0	510983,1042	8561983,248	520,051275	522,420468	43,3609	0	476,690375
798,4	0	511001,3758	8561981,696	518,637181	504,215922	41,8499	0	476,787281
818,4	0	511021,2002	8561979,868	516,788784	473,875012	39,3316	0	477,457184
837,6	0	511040,1869	8561978,096	514,618181	461,738648	38,3243	0	476,293881
856,8	0	511059,1387	8561976,44	512,066417	434,431829	36,0578	0	476,008617
872	0	511074,0915	8561974,813	509,878669	431,397738	35,806	0	474,072669
896,8	0	511098,5259	8561971,934	506,819784	420,511358	34,9024	0	471,917384
927,2	0	511128,7137	8561969,576	504,186477	424,26704	35,2142	0	468,972277
963,2	0	511164,5195	8561966,311	502,570862	454,312494	37,7079	0	464,862962
983,2	0	511184,3693	8561963,929	502,157177	484,357948	40,2017	0	461,955477
996,8	0	511197,9125	8561962,714	502,001322	521,914765	43,3189	0	458,682422
1016	0	511217,0675	8561961,453	501,97271	559,471583	46,4361	0	455,53661
1029,6	0	511230,5801	8561959,946	502,00265	623,318172	51,7354	0	450,26725
1045,6	0	511246,4408	8561957,855	502,163311	687,164762	57,0347	0	445,128611
1056,8	0	511257,5693	8561956,636	502,309313	747,25567	62,0222	0	440,287113
1081,6	0	511282,257	8561954,338	502,563889	826,124987	68,5684	0	433,995489
1103,2	0	511303,73	8561952,068	502,947544	916,261349	76,0497	0	426,897844
1120,8	0	511321,2838	8561950,865	503,224052	968,840894	80,4138	0	422,810252
1137,6	0	511338,0392	8561949,697	503,463112	1028,931802	85,4013	0	418,061812
1160	0	511360,2977	8561947,249	503,856109	1073,999983	89,142	0	414,714109
1178,4	0	511378,6118	8561945,529	504,09254	1126,579527	93,5061	0	410,58644
1200,8	0	511400,8385	8561942,814	504,311599	1167,892027	96,935	0	407,376599
1215,2	0	511415,1637	8561941,387	504,529396	1201,693162	99,7405	0	404,788896
1228	0	511427,9157	8561940,331	504,639785	1239,24998	102,8577	0	401,782085
1244	0	511443,8655	8561939,114	504,827049	1291,829525	107,2218	0	397,605249
1260	0	511459,8089	8561937,803	504,979492	1288,073843	106,9101	0	398,069392
1280,8	0	511480,5243	8561935,986	505,007535	1284,318161	106,5984	0	398,409135
1305,6	0	511505,1954	8561933,521	505,145017	1261,78407	104,7281	0	400,416917
1338,4	0	511537,7644	8561929,684	505,309493	1243,005662	103,1695	0	402,139993
1372	0	511571,2532	8561927,04	505,429387	1220,471571	101,2991	0	404,130287
1400	0	511599,0963	8561924,176	505,457338	1186,670435	98,4936	0	406,963738
1436,8	0	511635,7216	8561920,857	505,684521	1164,136345	96,6233	0	409,061221
1476,8	0	511675,5441	8561917,322	506,182055	1141,602254	94,753	0	411,429055
1498,4	0	511697,073	8561915,657	506,561606	1085,267028	90,0772	0	416,484406
1534,4	0	511732,9268	8561912,559	507,211502	1002,64203	83,2193	0	423,992202
1569,6	0	511767,9493	8561909,116	507,709523	965,085212	80,1021	0	427,607423
1599,2	0	511797,3724	8561905,991	508,239722	946,306803	78,5435	0	429,696222
1626,4	0	511824,3828	8561902,835	508,547604	923,772713	76,6731	0	431,874504
1660	0	511857,8264	8561899,68	509,013462	889,971577	73,8676	0	435,145862
1684	0	511881,7052	8561897,381	509,350208	867,437486	71,9973	0	437,352908
1721,6	0	511919,2174	8561895,041	509,979883	837,392032	69,5035	0	440,476383
1753,6	0	511951,0454	8561891,889	510,666811	837,392032	69,5035	0	441,163311
1776,8	0	511974,102	8561889,395	511,187298	811,10226	67,3215	0	443,865798
1790,4	0	511987,6553	8561888,366	511,593883	777,301124	64,516	0	447,077883
1811,2	0	512008,3601	8561886,509	512,14	747,25567	62,0222	0	450,1178
1833,6	0	512030,681	8561884,785	512,79984	713,454535	59,2167	0	453,58314
1856,8	0	512053,7782	8561882,796	513,524644	687,164762	57,0347	0	456,489944
1877,6	0	512074,5019	8561881,14	513,982927	679,653399	56,4112	0	457,571727
1904,8	0	512101,5153	8561878,057	514,603738	657,119308	54,5409	0	460,062838
1932	0	512128,5507	8561875,215	515,061672	623,318172	51,7354	0	463,326272
1955,2	0	512151,5975	8561872,628	515,378035	623,318172	51,7354	0	463,642635
1987,2	0	512183,4862	8561870,203	515,914912	604,539764	50,1768	0	465,738112
2009,6	0	512205,7974	8561868,362	516,352774	585,761355	48,6182	0	467,734574
2032,8	0	512228,94	8561866,868	516,76308	574,49431	47,683	0	469,08008
2056	0	512252,0024	8561864,403	516,809851	563,227264	46,7479	0	470,061951
2085,6	0	512281,3738	8561860,824	516,69608	551,960219	45,8127	0	470,88338
2108,8	0	512304,2982	8561857,309	516,396175	536,937492	44,5658	0	471,830375
2122,4	0	512317,6451	8561854,742	516,065978	536,937492	44,5658	0	471,500178
2140,8	0	512335,6588	8561851,034	515,594337	521,914765	43,3189	0	472,275437
