0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732527	2005	8	3
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732528	2005	8	4
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732529	2005	8	5
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732530	2005	8	6
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732531	2005	8	7
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732532	2005	8	8
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732533	2005	8	9
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732534	2005	8	10
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732535	2005	8	11
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732536	2005	8	12
0.014	0.035	0.161	0.097	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732537	2005	8	13
0.014	0.035	0.161	0.097	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732538	2005	8	14
0.014	0.035	0.161	0.097	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732539	2005	8	15
0.014	0.035	0.161	0.089	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732540	2005	8	16
0.014	0.035	0.161	0.089	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732541	2005	8	17
0.014	0.035	0.161	0.089	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732542	2005	8	18
0.014	0.035	0.161	0.089	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732543	2005	8	19
0.014	0.035	0.161	0.089	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732544	2005	8	20
0.014	0.035	0.161	0.089	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732545	2005	8	21
0.014	0.035	0.161	0.089	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732546	2005	8	22
0.014	0.035	0.161	0.089	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732547	2005	8	23
0.014	0.035	0.161	0.089	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732548	2005	8	24
0.014	0.035	0.161	0.089	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732549	2005	8	25
0.014	0.035	0.161	0.089	0.077	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732550	2005	8	26
0.025	0.011	0.164	0.106	0.083	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732551	2005	8	27
0.025	0.011	0.164	0.106	0.083	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732552	2005	8	28
0.025	0.011	0.164	0.106	0.083	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732553	2005	8	29
0.025	0.011	0.164	0.106	0.083	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732554	2005	8	30
0.025	0.011	0.164	0.106	0.083	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732555	2005	8	31
0.025	0.011	0.164	0.106	0.083	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732556	2005	9	1
0.025	0.011	0.164	0.106	0.083	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732557	2005	9	2
0.025	0.011	0.164	0.106	0.083	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732558	2005	9	3
0.025	0.011	0.164	0.106	0.083	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732559	2005	9	4
0.025	0.011	0.164	0.106	0.083	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732560	2005	9	5
0.025	0.011	0.164	0.106	0.083	0.083	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.058	732561	2005	9	6
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732562	2005	9	7
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732563	2005	9	8
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732564	2005	9	9
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732565	2005	9	10
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732566	2005	9	11
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732567	2005	9	12
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732568	2005	9	13
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732569	2005	9	14
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732570	2005	9	15
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732571	2005	9	16
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732572	2005	9	17
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732573	2005	9	18
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732574	2005	9	19
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732575	2005	9	20
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732576	2005	9	21
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732577	2005	9	22
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732578	2005	9	23
NaN	0.013	0.076	0.044	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732579	2005	9	24
NaN	0.013	0.076	0.038	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732580	2005	9	25
NaN	0.013	0.076	0.038	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732581	2005	9	26
NaN	0.013	0.076	0.038	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732582	2005	9	27
NaN	0.013	0.076	0.038	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732583	2005	9	28
NaN	0.013	0.076	0.038	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732584	2005	9	29
NaN	0.013	0.076	0.038	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732585	2005	9	30
NaN	0.013	0.076	0.038	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732586	2005	10	1
NaN	0.013	0.076	0.038	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732587	2005	10	2
NaN	0.013	0.076	0.038	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732588	2005	10	3
NaN	0.013	0.076	0.038	0.03	0.039	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732589	2005	10	4
NaN	0.007	0.109	0.065	0.058	0.048	0.037	0.038	0.036	0.022	0.002	0.005	0.013	0.01	0.009	0.023	732590	2005	10	5
