510625.0  8557225.0  [(510640.0, 8557240.0), (510600.0, 8557240.0), (510640.0, 8557200.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.9552691, 2.12008977, 1.62127674]  0.0 False
510625.0  8557275.0  [(510640.0, 8557280.0), (510600.0, 8557280.0), (510640.0, 8557240.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [2.37726021, 2.72346902, 1.9552691]  0.0 False
510625.0  8557325.0  [(510640.0, 8557320.0), (510600.0, 8557320.0), (510640.0, 8557360.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.92065549, 2.16529536, 1.95680737]  0.0 False
510625.0  8557375.0  [(510640.0, 8557360.0), (510600.0, 8557360.0), (510640.0, 8557400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.95680737, 1.42758036, 1.59598875]  0.0 False
510625.0  8557425.0  [(510640.0, 8557440.0), (510600.0, 8557440.0), (510640.0, 8557400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.2850647, 1.54957795, 1.59598875]  0.0 False
510625.0  8557475.0  [(510640.0, 8557480.0), (510600.0, 8557480.0), (510640.0, 8557440.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.15261745, 1.24485445, 1.2850647]  0.0 False
510625.0  8557525.0  [(510640.0, 8557520.0), (510600.0, 8557520.0), (510640.0, 8557560.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.01587892, 1.21709943, 0.787903249]  0.0 False
510625.0  8557575.0  [(510640.0, 8557560.0), (510600.0, 8557560.0), (510640.0, 8557600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.787903249, 0.716415048, 0.747581363]  0.0 False
510625.0  8557625.0  [(510640.0, 8557640.0), (510600.0, 8557640.0), (510640.0, 8557600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.79435539, 1.64022708, 0.747581363]  0.0 False
510625.0  8557675.0  [(510640.0, 8557680.0), (510600.0, 8557680.0), (510640.0, 8557640.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.17013633, 1.13628471, 1.79435539]  0.0 False
510625.0  8557725.0  [(510640.0, 8557720.0), (510600.0, 8557720.0), (510640.0, 8557760.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.932810009, 1.00534248, 1.14166784]  0.0 False
510625.0  8557775.0  [(510640.0, 8557760.0), (510600.0, 8557760.0), (510640.0, 8557800.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.14166784, 0.980421782, 1.25442111]  0.0 False
510625.0  8557825.0  [(510640.0, 8557840.0), (510600.0, 8557840.0), (510640.0, 8557800.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.774141669, 1.26154399, 1.25442111]  0.0 False
510625.0  8557875.0  [(510640.0, 8557880.0), (510600.0, 8557880.0), (510640.0, 8557840.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.838487864, 1.27294111, 0.774141669]  0.0 False
510625.0  8557925.0  [(510640.0, 8557920.0), (510600.0, 8557920.0), (510640.0, 8557960.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.5110935, 1.41272807, 2.15659547]  0.0 False
510625.0  8557975.0  [(510640.0, 8557960.0), (510600.0, 8557960.0), (510640.0, 8558000.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [2.15659547, 1.61967075, 1.43367624]  0.0 False
510625.0  8558025.0  [(510640.0, 8558040.0), (510600.0, 8558040.0), (510640.0, 8558000.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.2337321, 1.88692009, 1.43367624]  0.0 False
510625.0  8558075.0  [(510640.0, 8558080.0), (510600.0, 8558080.0), (510640.0, 8558040.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.19743061, 1.31032884, 1.2337321]  0.0 False
510625.0  8558125.0  [(510640.0, 8558120.0), (510600.0, 8558120.0), (510640.0, 8558160.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.0961169, 2.04298329, 0.934223711]  0.0 False
510625.0  8558175.0  [(510640.0, 8558160.0), (510600.0, 8558160.0), (510640.0, 8558200.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.934223711, 2.12007308, 1.00073946]  0.0 False
510625.0  8558225.0  [(510640.0, 8558240.0), (510600.0, 8558240.0), (510640.0, 8558200.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.705393136, 0.542468488, 1.00073946]  0.0 False
510625.0  8558275.0  [(510640.0, 8558280.0), (510600.0, 8558280.0), (510640.0, 8558240.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.227116734, 0.656050265, 0.705393136]  0.0 False
510625.0  8558325.0  [(510640.0, 8558320.0), (510600.0, 8558320.0), (510640.0, 8558360.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.216971993, 0.827671051, 0.516756415]  0.0 False
510625.0  8558375.0  [(510640.0, 8558360.0), (510600.0, 8558360.0), (510640.0, 8558400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.516756415, 1.16681373, 0.440766692]  0.0 False
510625.0  8558425.0  [(510640.0, 8558440.0), (510600.0, 8558440.0), (510640.0, 8558400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.45095861, 0.36948365, 0.440766692]  0.0 False
510625.0  8558475.0  [(510640.0, 8558480.0), (510600.0, 8558480.0), (510640.0, 8558440.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.192942828, 0.679283261, 0.45095861]  0.0 False
510625.0  8558525.0  [(510640.0, 8558520.0), (510600.0, 8558520.0), (510640.0, 8558560.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.914181173, 1.08689368, 1.15804064]  0.0 False
510625.0  8558575.0  [(510640.0, 8558560.0), (510600.0, 8558560.0), (510640.0, 8558600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.15804064, 1.52716517, 1.12758398]  0.0 False
510625.0  8558625.0  [(510640.0, 8558640.0), (510600.0, 8558640.0), (510640.0, 8558600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.14687562, 1.30860567, 1.12758398]  0.0 False
510625.0  8558675.0  [(510640.0, 8558680.0), (510600.0, 8558680.0), (510640.0, 8558640.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.41959774, 1.28897595, 1.14687562]  0.0 False
510625.0  8558725.0  [(510640.0, 8558720.0), (510600.0, 8558720.0), (510640.0, 8558760.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.37606275, 1.98818314, 2.70570517]  0.0 False
510625.0  8558775.0  [(510640.0, 8558760.0), (510600.0, 8558760.0), (510640.0, 8558800.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [2.70570517, 2.23127723, 3.37605762]  0.0 False
510625.0  8558825.0  [(510640.0, 8558840.0), (510600.0, 8558840.0), (510640.0, 8558800.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [2.25055981, 1.37364244, 3.37605762]  0.0 False
510625.0  8558875.0  [(510640.0, 8558880.0), (510600.0, 8558880.0), (510640.0, 8558840.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [3.01693702, 1.91101956, 2.25055981]  0.0 False
510625.0  8558925.0  [(510640.0, 8558920.0), (510600.0, 8558920.0), (510640.0, 8558960.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [4.46516895, 3.38205361, 2.6495657]  0.0 False
510625.0  8558975.0  [(510640.0, 8558960.0), (510600.0, 8558960.0), (510640.0, 8559000.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [2.6495657, 1.61076367, 1.64331794]  0.0 False
510625.0  8559025.0  [(510640.0, 8559040.0), (510600.0, 8559040.0), (510640.0, 8559000.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [2.75859284, 0.667481661, 1.64331794]  0.0 False
510625.0  8559075.0  [(510640.0, 8559080.0), (510600.0, 8559080.0), (510640.0, 8559040.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.18155825, 1.61486006, 2.75859284]  0.0 False
510625.0  8559125.0  [(510640.0, 8559120.0), (510600.0, 8559120.0), (510640.0, 8559160.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [4.13292456, 0.268343657, 4.12535381]  0.0 False
510625.0  8559175.0  [(510640.0, 8559160.0), (510600.0, 8559160.0), (510640.0, 8559200.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [4.12535381, 1.92527127, 5.59228563]  0.0 False
510625.0  8559225.0  [(510640.0, 8559240.0), (510600.0, 8559240.0), (510640.0, 8559200.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [5.31136656, 5.25087547, 5.59228563]  0.0 False
510625.0  8559275.0  [(510640.0, 8559280.0), (510600.0, 8559280.0), (510640.0, 8559240.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [6.88889313, 7.60708141, 5.31136656]  0.0 False
510625.0  8559325.0  [(510640.0, 8559320.0), (510600.0, 8559320.0), (510640.0, 8559360.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [3.54239011, 6.24270105, 8.13712025]  0.0 False
510625.0  8559375.0  [(510640.0, 8559360.0), (510600.0, 8559360.0), (510640.0, 8559400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [8.13712025, 7.2665844, 5.15870905]  0.0 False
510625.0  8559425.0  [(510640.0, 8559440.0), (510600.0, 8559440.0), (510640.0, 8559400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [4.24797916, 6.77047968, 5.15870905]  0.0 False
510625.0  8559475.0  [(510640.0, 8559480.0), (510600.0, 8559480.0), (510640.0, 8559440.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [5.53357506, 5.01814747, 4.24797916]  0.0 False
510625.0  8559525.0  [(510640.0, 8559520.0), (510600.0, 8559520.0), (510640.0, 8559560.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [5.23399782, 3.53036761, 20.9018192]  0.0 False
510625.0  8559575.0  [(510640.0, 8559560.0), (510600.0, 8559560.0), (510640.0, 8559600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [20.9018192, 2.86416721, 15.6923876]  0.0 False
510625.0  8559625.0  [(510640.0, 8559640.0), (510600.0, 8559640.0), (510640.0, 8559600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [39.163002, 9.54787445, 15.6923876]  0.0 False
510625.0  8559675.0  [(510640.0, 8559680.0), (510600.0, 8559680.0), (510640.0, 8559640.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [44.0005302, 44.9105873, 39.163002]  0.0 False
510625.0  8559725.0  [(510640.0, 8559720.0), (510600.0, 8559720.0), (510640.0, 8559760.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [10.4216003, 45.588974, 11.7899199]  0.0 False
510625.0  8559775.0  [(510640.0, 8559760.0), (510600.0, 8559760.0), (510640.0, 8559800.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [11.7899199, 22.3240089, 26.0169945]  0.0 False
510625.0  8559825.0  [(510640.0, 8559840.0), (510600.0, 8559840.0), (510640.0, 8559800.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [20.0367374, 17.4964752, 26.0169945]  0.0 False
510625.0  8559875.0  [(510640.0, 8559880.0), (510600.0, 8559880.0), (510640.0, 8559840.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [17.1916599, 13.5329409, 20.0367374]  0.0 False
510625.0  8559925.0  [(510640.0, 8559920.0), (510600.0, 8559920.0), (510640.0, 8559960.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [15.5133171, 15.8364668, 16.210947]  0.0 False
510625.0  8559975.0  [(510640.0, 8559960.0), (510600.0, 8559960.0), (510640.0, 8560000.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [16.210947, 11.7756443, 21.8009357]  0.0 False
510625.0  8560025.0  [(510640.0, 8560040.0), (510600.0, 8560040.0), (510640.0, 8560000.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [14.0975924, 7.75259256, 21.8009357]  0.0 False
510625.0  8560075.0  [(510640.0, 8560080.0), (510600.0, 8560080.0), (510640.0, 8560040.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [14.354188, 10.4520636, 14.0975924]  0.0 False
510625.0  8560125.0  [(510640.0, 8560120.0), (510600.0, 8560120.0), (510640.0, 8560160.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [12.9984961, 8.49229431, 15.2677488]  0.0 False
510625.0  8560175.0  [(510640.0, 8560160.0), (510600.0, 8560160.0), (510640.0, 8560200.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [15.2677488, 6.29733038, 10.9502306]  0.0 False
510625.0  8560225.0  [(510640.0, 8560240.0), (510600.0, 8560240.0), (510640.0, 8560200.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [17.3935452, 0.761298776, 10.9502306]  0.0 False
510625.0  8560275.0  [(510640.0, 8560280.0), (510600.0, 8560280.0), (510640.0, 8560240.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [9.90582657, 2.39643002, 17.3935452]  0.0 False
510625.0  8560325.0  [(510640.0, 8560320.0), (510600.0, 8560320.0), (510640.0, 8560360.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [14.0986176, 1.08777225, 18.5053406]  0.0 False
510625.0  8560375.0  [(510640.0, 8560360.0), (510600.0, 8560360.0), (510640.0, 8560400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [18.5053406, 2.47220206, 19.9987507]  0.0 False
510625.0  8560425.0  [(510640.0, 8560440.0), (510600.0, 8560440.0), (510640.0, 8560400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [18.1576729, 6.26194715, 19.9987507]  0.0 False
510625.0  8560475.0  [(510640.0, 8560480.0), (510600.0, 8560480.0), (510640.0, 8560440.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [14.6254835, 18.7786694, 18.1576729]  0.0 False
510625.0  8560525.0  [(510640.0, 8560520.0), (510600.0, 8560520.0), (510640.0, 8560560.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [18.8355293, 18.1221142, 15.0172014]  0.0 False
510625.0  8560575.0  [(510640.0, 8560560.0), (510600.0, 8560560.0), (510640.0, 8560600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [15.0172014, 15.2178249, 9.19948864]  0.0 False
510625.0  8560625.0  [(510640.0, 8560640.0), (510600.0, 8560640.0), (510640.0, 8560600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [6.86742401, 4.35693169, 9.19948864]  0.0 False
510625.0  8560675.0  [(510640.0, 8560680.0), (510600.0, 8560680.0), (510640.0, 8560640.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [5.58654404, 1.03075159, 6.86742401]  0.0 False
510625.0  8560725.0  [(510640.0, 8560720.0), (510600.0, 8560720.0), (510640.0, 8560760.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [5.23477507, 4.33370304, 5.77813578]  0.0 False
510625.0  8560775.0  [(510640.0, 8560760.0), (510600.0, 8560760.0), (510640.0, 8560800.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [5.77813578, 3.43257284, 2.26366138]  0.0 False
510625.0  8560825.0  [(510640.0, 8560840.0), (510600.0, 8560840.0), (510640.0, 8560800.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.99498928, 3.19075727, 2.26366138]  0.0 False
510625.0  8560875.0  [(510640.0, 8560880.0), (510600.0, 8560880.0), (510640.0, 8560840.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [3.74070621, 3.24197149, 1.99498928]  0.0 False
510625.0  8560925.0  [(510640.0, 8560920.0), (510600.0, 8560920.0), (510640.0, 8560960.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [2.67640901, 4.04104996, 2.47072577]  0.0 False
510625.0  8560975.0  [(510640.0, 8560960.0), (510600.0, 8560960.0), (510640.0, 8561000.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [2.47072577, 1.44031012, 2.51914644]  0.0 False
510625.0  8561025.0  [(510640.0, 8561040.0), (510600.0, 8561040.0), (510640.0, 8561000.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [2.25205946, 2.19903636, 2.51914644]  0.0 False
510625.0  8561075.0  [(510640.0, 8561080.0), (510600.0, 8561080.0), (510640.0, 8561040.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.41719103, 1.94385707, 2.25205946]  0.0 False
510625.0  8561125.0  [(510640.0, 8561120.0), (510600.0, 8561120.0), (510640.0, 8561160.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [2.35967875, 1.89096797, 2.18461895]  0.0 False
510625.0  8561175.0  [(510640.0, 8561160.0), (510600.0, 8561160.0), (510640.0, 8561200.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [2.18461895, 2.278368, 0.858667195]  0.0 False
510625.0  8561225.0  [(510640.0, 8561240.0), (510600.0, 8561240.0), (510640.0, 8561200.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.20695102, 0.972481549, 0.858667195]  0.0 False
510625.0  8561275.0  [(510640.0, 8561280.0), (510600.0, 8561280.0), (510640.0, 8561240.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.799840212, 1.0145241, 1.20695102]  0.0 False
510625.0  8561325.0  [(510640.0, 8561320.0), (510600.0, 8561320.0), (510640.0, 8561360.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.74352324, 0.714448094, 0.47971949]  0.0 False
510625.0  8561375.0  [(510640.0, 8561360.0), (510600.0, 8561360.0), (510640.0, 8561400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.47971949, 1.07849252, 1.22733438]  0.0 False
510625.0  8561425.0  [(510640.0, 8561440.0), (510600.0, 8561440.0), (510640.0, 8561400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.501996934, 1.27512717, 1.22733438]  0.0 False
510625.0  8561475.0  [(510640.0, 8561480.0), (510600.0, 8561480.0), (510640.0, 8561440.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.49503553, 1.91936374, 0.501996934]  0.0 False
510625.0  8561525.0  [(510640.0, 8561520.0), (510600.0, 8561520.0), (510640.0, 8561560.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.949116111, 2.31115508, 0.5821082]  0.0 False
510625.0  8561575.0  [(510640.0, 8561560.0), (510600.0, 8561560.0), (510640.0, 8561600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.5821082, 4.45658064, 5.07289791]  0.0 False
510625.0  8561625.0  [(510640.0, 8561640.0), (510600.0, 8561640.0), (510640.0, 8561600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.673921764, 3.22175336, 5.07289791]  0.0 False
510625.0  8561675.0  [(510640.0, 8561680.0), (510600.0, 8561680.0), (510640.0, 8561640.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [2.6312778, 3.053303, 0.673921764]  0.0 False
510625.0  8561725.0  [(510640.0, 8561720.0), (510600.0, 8561720.0), (510640.0, 8561760.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.92948675, 3.40755844, 0.588352263]  0.0 False
510625.0  8561775.0  [(510640.0, 8561760.0), (510600.0, 8561760.0), (510640.0, 8561800.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.588352263, 1.68088627, 1.32886434]  0.0 False
510625.0  8561825.0  [(510640.0, 8561840.0), (510600.0, 8561840.0), (510640.0, 8561800.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.94503361, 1.48426008, 1.32886434]  0.0 False
510625.0  8561875.0  [(510640.0, 8561880.0), (510600.0, 8561880.0), (510640.0, 8561840.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.686754107, 0.617185056, 0.94503361]  0.0 False
510625.0  8561925.0  [(510640.0, 8561920.0), (510600.0, 8561920.0), (510640.0, 8561960.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.685837209, 1.06452835, 1.06040418]  0.0 False
510625.0  8561975.0  [(510640.0, 8561960.0), (510600.0, 8561960.0), (510640.0, 8562000.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.06040418, 0.963300705, 1.58745611]  0.0 False
510625.0  8562025.0  [(510640.0, 8562040.0), (510600.0, 8562040.0), (510640.0, 8562000.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.04423034, 0.553607523, 1.58745611]  0.0 False
510625.0  8562075.0  [(510640.0, 8562080.0), (510600.0, 8562080.0), (510640.0, 8562040.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.50605023, 1.17036009, 1.04423034]  0.0 False
510625.0  8562125.0  [(510640.0, 8562120.0), (510600.0, 8562120.0), (510640.0, 8562160.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.45782721, 0.58502239, 3.35333967]  0.0 False
510625.0  8562175.0  [(510640.0, 8562160.0), (510600.0, 8562160.0), (510640.0, 8562200.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [3.35333967, 0.554582477, 2.67908192]  0.0 False
510625.0  8562225.0  [(510640.0, 8562240.0), (510600.0, 8562240.0), (510640.0, 8562200.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.9004178, 2.07684207, 2.67908192]  0.0 False
510625.0  8562275.0  [(510640.0, 8562280.0), (510600.0, 8562280.0), (510640.0, 8562240.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.75955188, 0.440345466, 1.9004178]  0.0 False
510625.0  8562325.0  [(510640.0, 8562320.0), (510600.0, 8562320.0), (510640.0, 8562360.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.58695614, 0.229105473, 0.164574414]  0.0 False
510625.0  8562375.0  [(510640.0, 8562360.0), (510600.0, 8562360.0), (510640.0, 8562400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.164574414, 0.305172116, 0.800681889]  0.0 False
510625.0  8562425.0  [(510640.0, 8562440.0), (510600.0, 8562440.0), (510640.0, 8562400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.789150774, 0.613095582, 0.800681889]  0.0 False
510625.0  8562475.0  [(510640.0, 8562480.0), (510600.0, 8562480.0), (510640.0, 8562440.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.811592817, 0.267378509, 0.789150774]  0.0 False
510625.0  8562525.0  [(510640.0, 8562520.0), (510600.0, 8562520.0), (510640.0, 8562560.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.47235632, 0.40684545, 1.87034941]  0.0 False
510625.0  8562575.0  [(510640.0, 8562560.0), (510600.0, 8562560.0), (510640.0, 8562600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.87034941, 0.681345105, 0.877438486]  0.0 False
510625.0  8562625.0  [(510640.0, 8562640.0), (510600.0, 8562640.0), (510640.0, 8562600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.10972667, 0.827119589, 0.877438486]  0.0 False
510625.0  8562675.0  [(510640.0, 8562680.0), (510600.0, 8562680.0), (510640.0, 8562640.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.373038024, 1.10344756, 1.10972667]  0.0 False
510625.0  8562725.0  [(510640.0, 8562720.0), (510600.0, 8562720.0), (510640.0, 8562760.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.01968122, 1.16596544, 0.51098907]  0.0 False
510625.0  8562775.0  [(510640.0, 8562760.0), (510600.0, 8562760.0), (510640.0, 8562800.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.51098907, 0.608932078, 1.00106943]  0.0 False
510625.0  8562825.0  [(510640.0, 8562840.0), (510600.0, 8562840.0), (510640.0, 8562800.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.31194687, 0.946545005, 1.00106943]  0.0 False
510625.0  8562875.0  [(510640.0, 8562880.0), (510600.0, 8562880.0), (510640.0, 8562840.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.2193898, 1.42713094, 1.31194687]  0.0 False
510625.0  8562925.0  [(510640.0, 8562920.0), (510600.0, 8562920.0), (510640.0, 8562960.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.23512602, 1.10335124, 1.34956193]  0.0 False
510625.0  8562975.0  [(510640.0, 8562960.0), (510600.0, 8562960.0), (510640.0, 8563000.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.34956193, 1.86148679, 1.16014886]  0.0 False
510625.0  8563025.0  [(510640.0, 8563040.0), (510600.0, 8563040.0), (510640.0, 8563000.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.12494457, 0.790663779, 1.16014886]  0.0 False
510625.0  8563075.0  [(510640.0, 8563080.0), (510600.0, 8563080.0), (510640.0, 8563040.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.10085166, 0.909805954, 1.12494457]  0.0 False
510625.0  8563125.0  [(510640.0, 8563120.0), (510600.0, 8563120.0), (510640.0, 8563160.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [0.967512429, 2.1171639, 0.520537078]  0.0 False
510625.0  8563175.0  [(510640.0, 8563160.0), (510600.0, 8563160.0), (510640.0, 8563200.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.520537078, 1.06640184, 0.762318552]  0.0 False
510625.0  8563225.0  [(510640.0, 8563240.0), (510600.0, 8563240.0), (510640.0, 8563200.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.08513069, 0.960976005, 0.762318552]  0.0 False
510625.0  8563275.0  [(510640.0, 8563280.0), (510600.0, 8563280.0), (510640.0, 8563240.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.32113612, 1.01288629, 1.08513069]  0.0 False
510625.0  8563325.0  [(510640.0, 8563320.0), (510600.0, 8563320.0), (510640.0, 8563360.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [1.04775226, 0.541601598, 0.99661386]  0.0 False
510625.0  8563375.0  [(510640.0, 8563360.0), (510600.0, 8563360.0), (510640.0, 8563400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.99661386, 0.71776849, 1.08123076]  0.0 False
510625.0  8563425.0  [(510640.0, 8563440.0), (510600.0, 8563440.0), (510640.0, 8563400.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.72135091, 1.3696239, 1.08123076]  0.0 False
510625.0  8563475.0  [(510640.0, 8563480.0), (510600.0, 8563480.0), (510640.0, 8563440.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [3.15283704, 3.03587174, 1.72135091]  0.0 False
510625.0  8563525.0  [(510640.0, 8563520.0), (510600.0, 8563520.0), (510640.0, 8563560.0)]  [15.811388300841896, 25.495097567963924, 38.07886552931954] [2.88415909, 2.515028, 1.84073114]  0.0 False
510625.0  8563575.0  [(510640.0, 8563560.0), (510600.0, 8563560.0), (510640.0, 8563600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [1.84073114, 0.944505751, 1.54699671]  0.0 False
510625.0  8563625.0  [(510640.0, 8563640.0), (510600.0, 8563640.0), (510640.0, 8563600.0)]  [21.213203435596427, 29.154759474226502, 29.154759474226502] [0.928876817, 0.538023174, 1.54699671]  0.0 False
